type,id,geometry/type,geometry/coordinates/0,geometry/coordinates/1,geometry_name,properties/Nombre,properties/tipo_ofi,properties/Direccion
Feature,entidadesfinancieras.150,Point,-68.1288759,-16.48556936,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,"Avenida Juan José Torrez (Av. Periférica) casi esquina Diego de Peralta No.438, Zona Agua de la Vida de la ciudad de La Paz"
Feature,entidadesfinancieras.151,Point,-68.10498611,-16.50179167,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,"Avenida Ciudad del Niño, esquina Avenida Circunvalación No. 125, Zona Pampahasi de la ciudad de La Paz"
Feature,entidadesfinancieras.152,Point,-68.1367676,-16.49396437,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,"Plaza Pérez Velasco, No.785 de la ciudad de La Paz"
Feature,entidadesfinancieras.153,Point,-68.14374167,-16.48380556,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,"Calle Baltazar de Salas No.98, esquina Huayna Potosí, Zona Vino Tinto de la ciudad de La Paz"
Feature,entidadesfinancieras.154,Point,-68.13663207,-16.50148193,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Oficina Central,"Calle Gral. Gonzales No. 1272, Zona de San Pedro de la ciudad de La Paz"
Feature,entidadesfinancieras.155,Point,-68.13663207,-16.50148193,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Sucursal,"Calle Gral. Gonzales No. 1272, Zona San Pedro de la ciudad de La Paz"
Feature,entidadesfinancieras.156,Point,-68.14396111,-16.49384167,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,Av. Buenos Aires No. 561 frente ingreso calle Huyustus de la ciudad de La Paz
Feature,entidadesfinancieras.157,Point,-68.13372026,-16.49896135,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,"Av. Camacho, Nro. 1355, Edificio Stepham y Cia. de la ciudad de La Paz"
Feature,entidadesfinancieras.158,Point,-68.04849204,-16.53723736,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,"Avenida Defensores del Chaco No. 87, entre calles 52 y 53, Zona Chasquipampa de la ciudad de La Paz"
Feature,entidadesfinancieras.159,Point,-68.06307416,-16.54070763,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,"Av. Muñoz Reyes No. 1004, Esq. Calle 30 de la Zona de Cota Cota de la ciudad de La Paz"
Feature,entidadesfinancieras.160,Point,-68.15065278,-16.49548333,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,Av. Baptista No. 1174 (Frente al cementerio General) de la ciudad de La Paz
Feature,entidadesfinancieras.161,Point,-68.14100226,-16.49818554,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,"Calle Max Paredes No. 821, Zona Gran Poder de la ciudad de La Paz"
Feature,entidadesfinancieras.162,Point,-68.16341811,-16.49194256,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,"Avenida Kollasuyo No. 3000, Zona La Portada de la ciudad de La Paz"
Feature,entidadesfinancieras.163,Point,-68.12493786,-16.49996727,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,Av. Simón Bolivar No. 1990  de la ciudad de La Paz
Feature,entidadesfinancieras.164,Point,-68.14052889,-16.49350327,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,"Plaza Eguino final Pando, esq. América, Edificio Loza No. 289, Planta Baja de la ciudad de La Paz"
Feature,entidadesfinancieras.165,Point,-68.0806301,-16.54063173,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,"Calle 18 No. 50, entre Av. Montenegro y Julio Patiño, Zona San Miguel de la ciudad de La Paz"
Feature,entidadesfinancieras.166,Point,-68.12699759,-16.50979751,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,"Av. 20 de Octubre, N° 2396, Edificio María Haydee de la ciudad de La Paz"
Feature,entidadesfinancieras.167,Point,-68.143325,-16.510075,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,"Av. Jaimes Freyre, No. 1594, esq. Buenos Aires de la ciudad de La Paz"
Feature,entidadesfinancieras.168,Point,-68.11688405,-16.49570473,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,"Av. Tito Yupanqui No. 1394, Zona Villa Copacabana de la ciudad de La Paz"
Feature,entidadesfinancieras.169,Point,-68.12078333,-16.47975833,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,"Av. Las Américas No. 205 esquina Puente Villa (frente al Shopping La Cumbre), Zona de Villa Fátima de la ciudad La Paz"
Feature,entidadesfinancieras.170,Point,-68.10030278,-16.53027222,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,"Av. Mecapaca, No.6309 y No.6301, Zona Obrajes de la ciudad de La Paz"
Feature,entidadesfinancieras.171,Point,-68.133425,-16.49810556,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Oficina Externa,"Calle Colón esquina Mercado, Edificio Armando Escobar Uría, Zona Central de la ciudad de La Paz"
Feature,entidadesfinancieras.172,Point,-68.151625,-16.49635278,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Ventanilla,Oficina Administrativa Cementerio General de la ciudad de La Paz
Feature,entidadesfinancieras.173,Point,-68.10847936,-16.49811607,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Ventanilla,Av. Josefa Mujía s/n dentro de las instalaciones de la Subalcaldía de Villa San Antonio de la ciudad de La Paz
Feature,entidadesfinancieras.174,Point,-68.14138889,-16.48861667,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Ventanilla,Plaza Antofagasta dentro de las instalaciones de la Terminal de Buses de la ciudad de La Paz
Feature,entidadesfinancieras.175,Point,-68.08392778,-16.53935278,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Oficina Externa,Av. Ballivian esq. Calle 15 interiores supermercado Ketal Zona Calacoto de la ciudad de La Paz
Feature,entidadesfinancieras.176,Point,-68.12111111,-16.50249444,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Oficina Externa,"Instalaciones supermercado Ketal, Av. Busch esq. Villalobos de la ciudad de La Paz"
Feature,entidadesfinancieras.177,Point,-68.12333154,-16.51050835,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Oficina Externa,Instalaciones supermercado Ketal Av. Arce esq. Pinilla de la ciudad de La Paz
Feature,entidadesfinancieras.178,Point,-68.08668056,-16.53273333,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Oficina Externa,"Hipermercado Ketal, frente al Colegio Militar, lado Megacenter, Zona Irpavi de la ciudad de La Paz"
Feature,entidadesfinancieras.179,Point,-68.11414889,-16.46859669,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,"Avenida Ramiro Castillo esquina calle 2 No.121, Zona Villa El Carmen de la ciudad de La Paz"
Feature,entidadesfinancieras.180,Point,-68.13461667,-16.49795,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Ventanilla,"Instalaciones ENTEL Calle Ayacucho entre Avenidas Camacho y Mercado No.267, Edificio ENTEL de la ciudad de La Paz"
Feature,entidadesfinancieras.181,Point,-68.13020833,-16.50231667,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Ventanilla,"Instalaciones ENTEL, Calle Federico Zuazo No.1771, Edificio Tower de la ciudad de La Paz"
Feature,entidadesfinancieras.182,Point,-68.0801971,-16.54098138,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Ventanilla,"Instalaciones ENTEL, Avenida Montenegro casi esquina Calle 18 No.1196, Edificio López Leytón de la ciudad de La Paz"
Feature,entidadesfinancieras.183,Point,-68.12918975,-16.50357158,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Ventanilla,"Instalaciones ENTEL, calle Federico Zuazo No.1935, Edificio Torre Ventura de la ciudad de La Paz"
Feature,entidadesfinancieras.184,Point,-68.14757562,-16.49503359,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,"calle Baltazar Alquiza esquina calle Huyustus No.85, Zona 14 de septiembre de la ciudad de La Paz"
Feature,entidadesfinancieras.185,Point,-68.15246679,-16.49969095,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Agencia Fija,"Calle Ayata No.1198, Zona Chamoco Chico de la ciudad de La Paz"
Feature,entidadesfinancieras.186,Point,-68.14207778,-16.49773056,geom,Banco para el Fomento a Iniciativas Económicas S.A.,Ventanilla,"Calle Pedro de la Gasca No.635, Zona Gran Poder de la ciudad de La Paz"
Feature,entidadesfinancieras.187,Point,-68.13437753,-16.50016987,geom,Mutual La Primera,Oficina Central,Av. Mariscal Santa Cruz No. 1364
Feature,entidadesfinancieras.188,Point,-68.14555809,-16.49610461,geom,Mutual La Primera,Agencia Fija,Calle Max Paredes No. 420 Garita de Lima
Feature,entidadesfinancieras.189,Point,-68.07923149,-16.54040603,geom,Mutual La Primera,Agencia Fija,Av. Montenegro No. 111 San Miguel Centro Comercial La Chiwiña
Feature,entidadesfinancieras.190,Point,-68.12472799,-16.51046594,geom,Mutual La Primera,Agencia Fija,Av. 6 de Agosto No. 2549 Sopocachi
Feature,entidadesfinancieras.191,Point,-68.12437237,-16.49893015,geom,Mutual La Primera,Agencia Fija,Av.Saavedra N.22 Esq. Plaza tejada Sorzano (Miraflores)
Feature,entidadesfinancieras.192,Point,-68.13223404,-16.49590612,geom,Mutual La Primera,Agencia Fija,Calle Ballivian No. 1283 Esq. Colon Zona Central
Feature,entidadesfinancieras.193,Point,-68.07309597,-16.5307351,geom,Mutual La Primera,Agencia Fija,Calle 16 No. 4 Achumani (Frente al Mercado)
Feature,entidadesfinancieras.194,Point,-68.13753342,-16.49412982,geom,Mutual La Primera,Agencia Fija,Calle Evaristo Valle N.- 127 San Sebastian
Feature,entidadesfinancieras.195,Point,-68.13316294,-16.49827605,geom,Mutual La Primera,Ventanilla,Calle Mercado Esq Colon
Feature,entidadesfinancieras.196,Point,-68.13264722,-16.50127222,geom,Mutual La Paz,Oficina Central,"Av. 16 de  Julio  esq, Bueno   El Prado  1521"
Feature,entidadesfinancieras.197,Point,-68.13251944,-16.50109722,geom,Mutual La Paz,Agencia Fija,C. Bueno  (Frente Cine Monje Campero)
Feature,entidadesfinancieras.198,Point,-68.13575833,-16.49663889,geom,Mutual La Paz,Agencia Fija,"Calle Yanacocha NÂº 319 
Edif. Asbun Antiguo Planta Baja."
Feature,entidadesfinancieras.199,Point,-68.13977614,-16.4966733,geom,Mutual La Paz,Agencia Fija,C.Illampu NÂº 778-782 esquina calle Santa Cruz
Feature,entidadesfinancieras.200,Point,-68.12589334,-16.51054002,geom,Mutual La Paz,Agencia Fija,Av. 20 de Octubre esq. C. Pedro Salazar  NÂº 2497
Feature,entidadesfinancieras.201,Point,-68.10630948,-16.52734067,geom,Mutual La Paz,Agencia Fija,Av. Hernando Siles    Esq. Calle 11 Edificio El Parque
Feature,entidadesfinancieras.202,Point,-68.08042679,-16.54074998,geom,Mutual La Paz,Agencia Fija,Av.  Montenegro  NÂº 1223
Feature,entidadesfinancieras.203,Point,-68.12382835,-16.50031062,geom,Mutual La Paz,Agencia Fija,Av.  Saavedra NÂº   1740
Feature,entidadesfinancieras.204,Point,-68.11640794,-16.49585133,geom,Mutual La Paz,Agencia Fija,Av. Esteban Arce NÂº 1828
Feature,entidadesfinancieras.205,Point,-68.12009341,-16.47862737,geom,Mutual La Paz,Agencia Fija,C. Ocobaya  NÂº 286
Feature,entidadesfinancieras.206,Point,-68.14011389,-16.49060556,geom,Mutual La Paz,Oficina Externa,Av.Montes NÂº 533.
Feature,entidadesfinancieras.207,Point,-68.13341389,-16.49810278,geom,Mutual La Paz,Ventanilla,Calles Colón y Mercado Â·1298 Ex Bco. del Estado
Feature,entidadesfinancieras.208,Point,-68.07318184,-16.53158593,geom,Mutual La Paz,Agencia Fija,"Av. Victorio Garcia Lanza Nro. 300, entre calles 15 y 16, Achumani"
Feature,entidadesfinancieras.209,Point,-68.07026761,-16.54558117,geom,Mutual La Paz,Agencia Fija,"LOCAL NRO. 7 DEL SUPERMERCADO HIPERMAXI, AV. JOSE MARIA AGUIRRE ACHA S/N, ZONA LOS PINOS"
Feature,entidadesfinancieras.210,Point,-68.10485556,-16.522125,geom,Fondo Financiero Privado Fassil S.A.,Oficina Externa,"Calle Alberto Lambert NÂº 822 Sector A, Zona Alto Obrajes."
Feature,entidadesfinancieras.211,Point,-68.15236111,-16.49476111,geom,Fondo Financiero Privado Fassil S.A.,Agencia Fija,Avenida Kollasuyo Zona Callampaya
Feature,entidadesfinancieras.212,Point,-68.11637454,-16.49585736,geom,Fondo Financiero Privado Fassil S.A.,Agencia Fija,"Avenida Esteban Arce 1836, Villa San Antonio - Zona Cruce Villa Copacabana."
Feature,entidadesfinancieras.213,Point,-68.13247658,-16.49957178,geom,Fondo Financiero Privado Fassil S.A.,Sucursal,Avenida Gral Camacho N 1415 - 1425 1er piso
Feature,entidadesfinancieras.214,Point,-68.12096506,-16.51261383,geom,Fondo Financiero Privado Fassil S.A.,Agencia Fija,"Avenida Arce 2779,  Edificio El Escorial - Planta Baja"
Feature,entidadesfinancieras.215,Point,-68.13259167,-16.49952778,geom,Fondo Financiero Privado Fassil S.A.,Agencia Fija,Avenida Gral Camcho N 1415 - 1425
Feature,entidadesfinancieras.216,Point,-68.06359167,-16.54086667,geom,Fondo Financiero Privado Fassil S.A.,Agencia Fija,"Avenida Muños Reyes Nº800 esquina Calle 30, Zona COTA Cota"
Feature,entidadesfinancieras.217,Point,-68.13984057,-16.49969095,geom,Fondo Financiero Privado Fassil S.A.,Agencia Fija,"Calle Maximiliano Paredes entre Calles Emilio Calderón y Sagárnaga No. 923, Zona Gran Poder"
Feature,entidadesfinancieras.218,Point,-68.1334313,-16.49804614,geom,Fondo Financiero Privado Prodem S.A.,Ventanilla,CALLE MERCADO EX BANCO DEL ESTADO
Feature,entidadesfinancieras.219,Point,-68.12751998,-16.51080113,geom,Fondo Financiero Privado Prodem S.A.,Oficina Central,C/ BELISARIO SALINAS # 520 ESQ. SANCHEZ LIMA
Feature,entidadesfinancieras.220,Point,-68.13425469,-16.49871801,geom,Fondo Financiero Privado Prodem S.A.,Sucursal,AV CAMACHO 1277 ESQ. COLON
Feature,entidadesfinancieras.221,Point,-68.12751998,-16.51080113,geom,Fondo Financiero Privado Prodem S.A.,Agencia Fija,BELISARIO SALINAS NO. 520 ESQ. SANCHEZ LIMA
Feature,entidadesfinancieras.222,Point,-68.07822537,-16.53878079,geom,Fondo Financiero Privado Prodem S.A.,Agencia Fija,AV. BALLIVIAN No. 1323
Feature,entidadesfinancieras.223,Point,-68.14643665,-16.49579622,geom,Fondo Financiero Privado Prodem S.A.,Agencia Fija,AV. BAPTISTA # 845
Feature,entidadesfinancieras.224,Point,-68.13967534,-16.49634086,geom,Fondo Financiero Privado Prodem S.A.,Agencia Fija,CALLE ILLAMPU ESQ. SANTA CRUZ
Feature,entidadesfinancieras.225,Point,-68.13425469,-16.49871801,geom,Fondo Financiero Privado Prodem S.A.,Agencia Fija,AV. CAMACHO ESQ. COLON No. 2277
Feature,entidadesfinancieras.226,Point,-68.13997908,-16.50085477,geom,Fondo Financiero Privado Prodem S.A.,Agencia Fija,CALLE RODRIGUEZ ESQ. LARA # 607
Feature,entidadesfinancieras.227,Point,-68.12079743,-16.50526806,geom,Fondo Financiero Privado Prodem S.A.,Agencia Fija,AV. SAAVEDRA 820
Feature,entidadesfinancieras.228,Point,-68.13675016,-16.49399982,geom,Fondo Financiero Privado Prodem S.A.,Agencia Fija,Av. Montes NÂº 755
Feature,entidadesfinancieras.229,Point,-68.11951895,-16.47746683,geom,Fondo Financiero Privado Prodem S.A.,Agencia Fija,AV. DE LAS AMERICAS ESQ. VIRGEN DEL CARMEN
Feature,entidadesfinancieras.230,Point,-68.14307304,-16.49530811,geom,Fondo Financiero Privado Prodem S.A.,Oficina Externa,"CALLE TUMUSLA No.590-A, GALERIA MULTICENTRO SANTO TOMAS (ACERA DE SUBIDA, FRENTE AL INGRESO DE LA CALLE ORTEGA)"
Feature,entidadesfinancieras.231,Point,-68.11652942,-16.49608024,geom,Fondo Financiero Privado Prodem S.A.,Oficina Externa,AV. 31 DE OCTUBRE Y PASOS KANQUI NO. 1525 DEL CRUCE DE VILLA COPACABANA
Feature,entidadesfinancieras.232,Point,-68.11990798,-16.47812453,geom,Fondo Financiero Privado Prodem S.A.,Oficina Externa,AVENIDA LAS AMERICAS ESQ. PUENTE VILLA
Feature,entidadesfinancieras.233,Point,-68.13364717,-16.50202472,geom,Eco Futuro S.A. F. F. P.,Oficina Central,Calle México NÂº 1530 entre Otero de la Vega y Nicolás Acosta - Zona de San Pedro
Feature,entidadesfinancieras.234,Point,-68.10370865,-16.52849289,geom,Eco Futuro S.A. F. F. P.,Sucursal,"Calle Gabriel Gozalvez Nº 228, entre Avenida Arce y Avenida 6 de Agosto - Zona San Jorge"
Feature,entidadesfinancieras.235,Point,-68.1386,-16.49291111,geom,Eco Futuro S.A. F. F. P.,Agencia Fija,Plaza Alonso de Mendoza NÂº 284 - Zona Central
Feature,entidadesfinancieras.236,Point,-68.10366976,-16.52848456,geom,Eco Futuro S.A. F. F. P.,Agencia Fija,Av. Hernando Siles NÂº 6204 esq. Calle 16 de Obrajes
